Postion, Setpoint, Error, Speed, Voltage, Current
0, 0, 110, 0, 0, 0.125
0, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0, 0, 0.5
0.000694444, 0, 2578, 0.416667, 0, 0.125
0.000694444, 0, 2578, 0.416667, 0, 0.125
0.000694444, 0, 2578, 0.416667, 0, 0.125
0.000694444, 0, 2578, 0.416667, 0, 0.125
0.000694444, 0, 2578, 0.416667, 0, 0.125
0.000694444, 0, 2578, 0.416667, 0, 0.125
0.000694444, 0, 2578, 0.416667, 0, 0.125
0.000694444, 0, 2578, 0, 0, 0.125
0.000694444, 0, 2578, 0, 0, 0.125
0.000694444, 0, 2578, 0, 0, 0.125
0.000694444, 0, 2578, 0, 0, 0.125
0.000694444, 0, 2578, 0, 0, 0.125
0.000694444, 0, 2578, 0, 0, 0.125
0.000694444, 1, 2578, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0.0120723, 0.125
0, 1, 0, 0, 0.0241447, 0.125
0, 1, 0, 0, 0.0241447, 0.125
0, 1, 1, 0, 0.072434, 0.125
0, 1, 2, 0, 0.072434, 0.125
0, 1, 3, 0, 0.0965787, 0.125
0, 1, 3, 0, 0.145455, 0.125
0, 1, 5, 0, 0.145455, 0.125
0, 1, 6, 0, 0.181818, 0.125
0, 1, 6, 0, 0.181818, 0.125
0, 1, 8, 0, 0.218182, 0.125
0, 1, 8, 0, 0.218182, 0.125
0, 1, 8, 0, 0.218182, 0.125
0, 1, 8, 0, 0.218182, 0.125
0, 1, 8, 0, 0.218182, 0.125
0, 1, 10, 0, 0.266667, 0.125
0, 1, 12, 0, 0.315152, 0.125
0, 1, 12, 0, 0.315152, 0.25
0, 1, 12, 0, 0.315152, 0.25
0, 1, 12, 0, 0.315152, 0.25
0, 1, 14, 0, 0.339394, 0.25
0, 1, 14, 0, 0.4, 0.25
0, 1, 17, 0, 0.4, 0.25
0, 1, 17, 0, 0.4, 0.25
0, 1, 17, 0, 0.4, 0.25
0, 1, 24, 0, 0.533333, 0.25
0, 1, 24, 0, 0.533333, 0.25
0, 1, 27, 0, 0.593939, 0.25
0, 1, 27, 0, 0.593939, 0.25
0, 1, 27, 0, 0.593939, 0.25
0, 1, 31, 0, 0.651906, 0.25
0, 1, 31, 0, 0.651906, 0.25
0, 1, 31, 0, 0.736413, 0.25
0, 1, 36, 0, 0.736413, 0.25
0, 1, 36, 0, 0.736413, 0.25
0, 1, 41, 0, 0.796774, 0.25
0, 1, 41, 0, 0.796774, 0.25
0.000694444, 1, 41, 0, 0.796774, 0.25
0.000694444, 1, 41, 0, 0.869208, 0.25
0.000694444, 1, 45, 0, 0.953715, 0.25
0.000694444, 1, 50, 0, 0.953715, 0.25
0.000694444, 1, 50, 0, 0.953715, 0.25
0.000694444, 1, 50, 0, 0.953715, 0.25
0.000694444, 1, 50, 0, 1.05029, 0.375
0.000694444, 1, 56, 0, 1.05029, 0.375
0.000694444, 1, 63, 0, 1.14687, 0.375
0.000694444, 1, 63, 0, 1.14687, 0.375
0.000694444, 1, 63, 0, 1.14687, 0.375
0.000694444, 1, 69, 0, 1.21931, 0.375
0.000694444, 1, 69, 0, 1.21931, 0.375
0.000694444, 1, 69, 0, 1.42454, 0.375
0.000694444, 1, 83, 0, 1.42454, 0.375
0.000694444, 1, 83, 0, 1.42454, 0.375
0.000694444, 1, 83, 0.416667, 1.42454, 0.5
0.00138889, 1, 89, 0.416667, 1.49697, 0.5
0.00138889, 1, 89, 0.416667, 1.49697, 0.5
0.00138889, 1, 89, 0.416667, 1.49697, 0.5
0.00138889, 1, 96, 0.416667, 1.60562, 0.5
0.00347222, 1, 96, 0.833333, 1.60562, 0.75
0.00347222, 1, 104, 0.833333, 1.69531, 0.75
0.00347222, 1, 104, 0.833333, 1.69531, 0.75
0.00347222, 1, 104, 0.833333, 1.69531, 0.75
0.00347222, 1, 104, 0.833333, 1.69531, 0.75
0.00347222, 1, 111, 0.833333, 1.7915, 0.75
0.00486111, 1, 119, 1.25, 1.89971, 0.75
0.00486111, 1, 119, 1.25, 1.89971, 0.75
0.00486111, 1, 119, 1.25, 1.89971, 0.75
0.00486111, 1, 119, 1.25, 1.89971, 0.75
0.00486111, 1, 119, 1.25, 1.98387, 0.75
0.00625, 1, 127, 2.08333, 1.98387, 1
0.00625, 1, 136, 2.08333, 2.12815, 1
0.00625, 1, 136, 2.08333, 2.12815, 1
0.00625, 1, 136, 2.08333, 2.12815, 1
0.00625, 1, 136, 2.08333, 2.12815, 1
0.00902778, 1, 143, 2.91667, 2.18827, 1.125
0.00902778, 1, 151, 2.91667, 2.29648, 1.125
0.0138889, 1, 170, 4.16667, 2.54897, 1.5
0.0138889, 1, 176, 4.16667, 2.63314, 1.625
0.0208333, 1, 182, 6.25, 2.69326, 1.625
0.0208333, 1, 188, 6.25, 2.7654, 1.875
0.0305556, 1, 193, 8.75, 2.80254, 1.875
0.0305556, 1, 193, 8.75, 2.80254, 1.875
0.0305556, 1, 197, 8.75, 2.86217, 1.875
0.0423611, 1, 200, 12.9167, 2.90987, 2.125
0.0423611, 1, 202, 12.9167, 2.94565, 2.25
0.0576389, 1, 204, 18.3333, 2.98143, 2.25
0.0576389, 1, 204, 18.3333, 3.00528, 2.25
0.075, 1, 204, 25, 3.00528, 2.125
0.075, 1, 217, 25, 3.13646, 2.125
0.075, 1, 217, 25, 3.13646, 2.125
0.0930556, 1, 218, 31.6667, 3.16031, 2
0.0930556, 1, 217, 31.6667, 3.16031, 2
0.0930556, 1, 216, 31.6667, 3.12454, 2
0.113194, 1, 216, 38.75, 3.12454, 2
0.113194, 1, 216, 38.75, 3.17224, 2
0.113194, 1, 213, 38.75, 3.10068, 2
0.135417, 1, 210, 45, 3.08876, 2
0.135417, 1, 208, 45, 3.11261, 2
0.158333, 1, 208, 50.4167, 3.11261, 2
0.158333, 1, 204, 50.4167, 3.07683, 2
0.158333, 1, 204, 50.4167, 3.07683, 2
0.158333, 1, 204, 50.4167, 3.07683, 2
0.158333, 1, 199, 55.4167, 2.99335, 1.875
0.181944, 1, 199, 55.4167, 2.99335, 1.875
0.181944, 1, 199, 55.4167, 3.08876, 1.875
0.181944, 1, 210, 55.4167, 3.08876, 1.875
0.206944, 1, 206, 59.5833, 3.08876, 1.75
0.206944, 1, 206, 59.5833, 3.04106, 1.75
0.206944, 1, 201, 59.5833, 3.04106, 1.75
0.206944, 1, 197, 63.3333, 2.9695, 1.625
0.231944, 1, 197, 63.3333, 2.9695, 1.625
0.231944, 1, 192, 63.3333, 2.9695, 1.625
0.231944, 1, 192, 66.25, 2.9695, 1.25
0.256944, 1, 187, 66.25, 2.9218, 1.25
0.256944, 1, 183, 66.25, 2.88602, 1.25
0.256944, 1, 183, 66.25, 2.88602, 1.25
0.282639, 1, 178, 68.75, 2.83832, 1.25
0.282639, 1, 178, 68.75, 2.79062, 1.25
0.282639, 1, 173, 68.75, 2.79062, 1.25
0.307639, 1, 169, 70, 2.75484, 1.25
0.307639, 1, 169, 70, 2.75484, 1.25
0.307639, 1, 178, 70, 2.80254, 1.25
0.331944, 1, 178, 70.8333, 2.81447, 1.125
0.331944, 1, 175, 70.8333, 2.81447, 1.125
0.331944, 1, 170, 70.8333, 2.73099, 1.125
0.331944, 1, 170, 70.8333, 2.73099, 1.125
0.356944, 1, 170, 71.25, 2.73099, 1.125
0.356944, 1, 166, 71.25, 2.73099, 1.125
0.356944, 1, 162, 71.25, 2.65943, 1.125
0.38125, 1, 162, 71.25, 2.65943, 1
0.38125, 1, 158, 71.25, 2.62366, 1
0.38125, 1, 158, 71.25, 2.62366, 1
0.38125, 1, 154, 71.25, 2.58788, 1
0.404861, 1, 151, 70.8333, 2.58651, 1
0.427778, 1, 148, 70, 2.58651, 1
0.427778, 1, 148, 70, 2.55059, 1
0.427778, 1, 145, 70, 2.55059, 1
0.427778, 1, 145, 70, 2.62243, 1
0.450694, 1, 154, 69.1667, 2.59848, 1
0.472917, 1, 152, 67.9167, 2.58651, 1
0.472917, 1, 147, 66.6667, 2.53861, 1
0.494444, 1, 146, 66.6667, 2.52664, 1
0.515972, 1, 144, 65, 2.55059, 1
0.515972, 1, 144, 65, 2.55059, 1
0.515972, 1, 142, 65, 2.49071, 1
0.536806, 1, 141, 63.75, 2.47874, 1
0.536806, 1, 140, 63.75, 2.51466, 1
0.536806, 1, 140, 63.75, 2.51466, 1
0.557639, 1, 140, 62.5, 2.51466, 1
0.557639, 1, 140, 62.5, 2.58651, 1
0.557639, 1, 153, 62.5, 2.58651, 1
0.557639, 1, 153, 62.5, 2.58651, 1
0.557639, 1, 153, 62.5, 2.58651, 1
0.578472, 1, 151, 61.25, 2.59848, 1
0.578472, 1, 149, 61.25, 2.58651, 1
0.578472, 1, 149, 61.25, 2.58651, 1
0.598611, 1, 149, 60.4167, 2.58651, 1
0.598611, 1, 149, 60.4167, 2.55059, 1
0.598611, 1, 148, 60.4167, 2.53861, 1
0.61875, 1, 146, 59.5833, 2.56256, 1.125
0.61875, 1, 146, 59.5833, 2.56256, 1.125
0.638889, 1, 146, 58.75, 2.56256, 1.125
0.638889, 1, 145, 58.75, 2.55059, 1.125
0.638889, 1, 145, 58.75, 2.50269, 1.125
0.659028, 1, 143, 58.3333, 2.50269, 1.125
0.659028, 1, 157, 58.3333, 2.65836, 1.125
0.679167, 1, 156, 57.9167, 2.65836, 1.125
0.679167, 1, 156, 57.9167, 2.65836, 1.125
0.7, 1, 154, 57.9167, 2.59848, 1.125
0.7, 1, 152, 57.9167, 2.58651, 1.125
0.7, 1, 152, 57.9167, 2.58651, 1.125
0.7, 1, 152, 57.9167, 2.58651, 1.125
0.7, 1, 152, 57.9167, 2.58651, 1.125
0.7, 1, 152, 57.9167, 2.62243, 1.125
0.720833, 1, 152, 57.5, 2.62243, 1.125
0.741667, 1, 148, 57.9167, 2.55059, 1.125
0.741667, 1, 147, 57.9167, 2.53861, 1.125
0.741667, 1, 147, 58.3333, 2.56256, 1.125
0.7625, 1, 159, 58.3333, 2.64638, 1.125
0.782639, 1, 158, 58.75, 2.67033, 1.125
0.782639, 1, 156, 58.75, 2.62243, 1.125
0.803472, 1, 156, 58.75, 2.65836, 1.125
0.803472, 1, 154, 58.75, 2.63441, 1.125
0.824306, 1, 154, 59.1667, 2.58651, 1.125
0.824306, 1, 152, 59.1667, 2.57454, 1.125
0.845139, 1, 151, 59.1667, 2.57454, 1.125
0.845139, 1, 149, 59.1667, 2.55059, 1.125
0.866667, 1, 148, 59.1667, 2.58651, 1.125
0.866667, 1, 147, 59.1667, 2.57454, 1.125
0.866667, 1, 147, 59.1667, 2.68231, 1.125
0.8875, 1, 159, 59.1667, 2.68231, 1.125
0.8875, 1, 159, 59.1667, 2.68231, 1.125
0.8875, 1, 159, 59.1667, 2.68231, 1.125
0.8875, 1, 158, 59.1667, 2.67033, 1.125
0.8875, 1, 158, 59.1667, 2.67033, 1.125
0.8875, 1, 158, 59.1667, 2.65836, 1.125
0.909028, 1, 156, 59.5833, 2.65836, 1.125
0.909028, 1, 156, 59.5833, 2.65836, 1.125
0.909028, 1, 156, 59.5833, 2.65836, 1.125
0.909028, 1, 154, 59.5833, 2.63441, 1.125
0.909028, 1, 154, 59.5833, 2.63441, 1.125
0.909028, 1, 154, 59.5833, 2.63441, 1.125
0.929861, 1, 153, 60, 2.62243, 1.125
0.929861, 1, 153, 60, 2.62243, 1.125
0.929861, 1, 151, 60, 2.61046, 1.125
0.929861, 1, 151, 60, 2.61046, 1.125
0.929861, 1, 151, 60, 2.58651, 1.125
0.951389, 1, 149, 60, 2.58651, 1.125
0.951389, 1, 146, 60, 2.52664, 1.125
0.951389, 1, 146, 60.4167, 2.56256, 1.125
0.972222, 1, 146, 60.4167, 2.56256, 1.125
0.972222, 1, 146, 60.4167, 2.56256, 1.125
0.972222, 1, 146, 60.4167, 2.56256, 1.125
0.972222, 1, 143, 60.4167, 2.50269, 1.125
0.99375, 1, 156, 60.4167, 2.62243, 1.125
0.99375, 1, 156, 60.4167, 2.62243, 1.125
0.99375, 1, 156, 60.4167, 2.62243, 1.125
0.99375, 1, 154, 60.4167, 2.59848, 1.125
1.01458, 1, 153, 60.4167, 2.62243, 1.125
1.01458, 1, 153, 60.4167, 2.62243, 1.125
1.01458, 1, 152, 60.4167, 2.62243, 1.125
1.03542, 1, 152, 60.4167, 2.56256, 1.125
1.03542, 1, 150, 60.4167, 2.56256, 1.125
1.03542, 1, 148, 60.4167, 2.55059, 1.125
1.05694, 1, 148, 60.4167, 2.55059, 1.125
1.05694, 1, 147, 60.4167, 2.53861, 1.125
1.05694, 1, 147, 60.4167, 2.51466, 1.125
1.07847, 1, 145, 60, 2.51466, 1
1.07847, 1, 145, 60, 2.53861, 1
1.07847, 1, 143, 60, 2.53861, 1
1.09931, 1, 142, 60, 2.49071, 1.125
1.09931, 1, 142, 60, 2.64638, 1.125
1.09931, 1, 155, 60, 2.64638, 1.125
1.09931, 1, 154, 60, 2.63441, 1.125
1.12014, 1, 154, 60, 2.62243, 1.125
1.12014, 1, 152, 60, 2.62243, 1.125
1.14167, 1, 150, 60, 2.59848, 1.125
1.14167, 1, 150, 60, 2.55059, 1.125
1.14167, 1, 148, 60, 2.55059, 1.125
1.14167, 1, 148, 60, 2.55059, 1.125
1.14167, 1, 148, 60, 2.55059, 1
1.16319, 1, 146, 60.4167, 2.55059, 1
1.16319, 1, 144, 60.4167, 2.53861, 1
1.18472, 1, 140, 60.4167, 2.51466, 1
1.20694, 1, 137, 60.8333, 2.44282, 1
1.20694, 1, 137, 60.8333, 2.44282, 1
1.20694, 1, 150, 60.8333, 2.56256, 1
1.20694, 1, 150, 60.8333, 2.56256, 1
1.22847, 1, 148, 60.8333, 2.58651, 1
1.25, 1, 146, 61.25, 2.51466, 1
1.25, 1, 142, 61.25, 2.52664, 1
1.27153, 1, 140, 61.6667, 2.47874, 1
1.27153, 1, 140, 61.6667, 2.47874, 1
1.27153, 1, 138, 61.6667, 2.45479, 1
1.29306, 1, 136, 61.6667, 2.47874, 1
1.29306, 1, 133, 61.6667, 2.44282, 1
1.31528, 1, 133, 61.6667, 2.44282, 1
1.31528, 1, 131, 61.6667, 2.39492, 1
1.31528, 1, 131, 61.6667, 2.39492, 1
1.33681, 1, 143, 62.0833, 2.50269, 1
1.33681, 1, 140, 62.0833, 2.51466, 0.875
1.35833, 1, 138, 62.0833, 2.49071, 0.875
1.35833, 1, 137, 62.0833, 2.47874, 0.875
1.37986, 1, 137, 62.0833, 2.47874, 0.875
1.37986, 1, 137, 62.0833, 2.46676, 0.875
1.37986, 1, 135, 62.0833, 2.46676, 0.875
1.40069, 1, 133, 61.6667, 2.44282, 0.875
1.40069, 1, 133, 61.6667, 2.43084, 0.875
1.40069, 1, 131, 61.6667, 2.43084, 0.875
1.42292, 1, 129, 61.25, 2.39492, 0.875
1.42292, 1, 127, 61.25, 2.34702, 0.875
1.42292, 1, 127, 61.25, 2.34702, 0.875
1.44306, 1, 141, 61.25, 2.49071, 0.875
1.44306, 1, 139, 61.25, 2.46676, 0.875
1.46389, 1, 137, 60.8333, 2.39492, 0.875
1.46389, 1, 137, 60.8333, 2.39492, 0.875
1.46389, 1, 135, 60.8333, 2.37097, 0.875
1.48403, 1, 134, 60.4167, 2.38294, 0.875
1.48403, 1, 134, 60.4167, 2.38294, 0.875
1.48403, 1, 133, 60.4167, 2.35899, 0.875
1.50417, 1, 133, 59.5833, 2.35899, 0.875
1.50417, 1, 131, 59.5833, 2.33504, 0.875
1.50417, 1, 129, 58.75, 2.25122, 0.875
1.52361, 1, 128, 58.75, 2.2632, 0.875
1.52361, 1, 128, 58.75, 2.2632, 0.875
1.52361, 1, 128, 58.75, 2.2632, 0.875
1.52361, 1, 126, 58.75, 2.17937, 0.875
1.52361, 1, 126, 58.75, 2.17937, 0.875
1.54236, 1, 136, 57.9167, 2.27517, 0.875
1.54236, 1, 134, 56.6667, 2.2153, 0.875
1.56111, 1, 134, 56.6667, 2.14345, 0.875
1.56111, 1, 130, 55.8333, 2.13148, 0.875
1.57917, 1, 128, 55.8333, 2.08358, 0.875
1.59583, 1, 125, 54.5833, 1.98778, 0.75
1.59583, 1, 125, 54.5833, 1.98778, 0.75
1.59583, 1, 124, 54.5833, 1.98778, 0.75
1.59583, 1, 124, 54.5833, 1.98778, 0.75
1.61181, 1, 121, 52.9167, 1.91593, 0.75
1.61181, 1, 120, 52.9167, 1.82014, 0.75
1.62639, 1, 118, 50.8333, 1.82014, 0.75
1.62639, 1, 125, 50.8333, 1.82014, 0.75
1.62639, 1, 125, 50.8333, 1.82014, 0.75
1.62639, 1, 125, 48.3333, 1.76026, 0.5
1.64028, 1, 121, 48.3333, 1.72434, 0.5
1.65278, 1, 119, 45.8333, 1.70039, 0.5
1.65278, 1, 117, 45.8333, 1.65249, 0.5
1.65278, 1, 117, 45.8333, 1.65249, 0.5
1.66389, 1, 115, 42.9167, 1.58065, 0.5
1.66389, 1, 113, 42.9167, 1.52077, 0.5
1.66389, 1, 112, 40, 1.51496, 0.5
1.67431, 1, 112, 40, 1.51496, 0.5
1.67431, 1, 112, 40, 1.51496, 0.5
1.67431, 1, 111, 40, 1.44282, 0.5
1.68333, 1, 111, 36.6667, 1.43079, 0.5
1.68333, 1, 110, 36.6667, 1.39472, 0.5
1.69097, 1, 113, 33.75, 1.39472, 0.5
1.69097, 1, 113, 33.75, 1.35865, 0.5
1.69097, 1, 111, 33.75, 1.31056, 0.5
1.69722, 1, 111, 30.4167, 1.31056, 0.5
1.69722, 1, 111, 30.4167, 1.28651, 0.5
1.69722, 1, 110, 30.4167, 1.23842, 0.5
1.70208, 1, 110, 26.6667, 1.23842, 0.5
1.70208, 1, 110, 26.6667, 1.21437, 0.5
1.70208, 1, 110, 26.6667, 1.1783, 0.5
1.70625, 1, 109, 22.9167, 1.1783, 0.5
1.70625, 1, 109, 22.9167, 1.1783, 0.5
1.70625, 1, 108, 22.9167, 1.15425, 0.5
1.70625, 1, 108, 22.9167, 1.15425, 0.5
1.70625, 1, 108, 22.9167, 1.11818, 0.5
1.70903, 1, 108, 19.5833, 1.11818, 0.5
1.70903, 1, 108, 19.5833, 1.08211, 0.5
1.70903, 1, 108, 19.5833, 1.07009, 0.375
1.71111, 1, 109, 15.8333, 1.07009, 0.375
1.71111, 1, 109, 15.8333, 1.07009, 0.375
1.71111, 1, 109, 15.8333, 1.07009, 0.375
1.71111, 1, 111, 15.8333, 1.07009, 0.5
1.71111, 1, 111, 12.5, 1.05806, 0.5
1.71111, 1, 111, 12.5, 1.05806, 0.5
1.71111, 1, 111, 12.5, 1.05806, 0.5
1.71111, 1, 112, 9.16667, 1.05806, 0.5
1.71111, 1, 112, 9.16667, 1.05806, 0.5
1.71111, 1, 113, 9.16667, 1.04604, 0.5
1.71111, 1, 113, 9.16667, 1.04604, 0.5
1.71111, 1, 113, 9.16667, 1.04604, 0.5
1.71111, 1, 113, 6.25, 1.03402, 0.5
1.71111, 1, 113, 6.25, 1.02199, 0.5
1.71111, 1, 114, 6.25, 1.02199, 0.5
1.71111, 1, 114, 3.33333, 1.02199, 0.5
1.71111, 1, 114, 3.33333, 1.02199, 0.5
1.71111, 1, 114, 3.33333, 1.02199, 0.5
1.71111, 1, 114, 1.66667, 1.02199, 0.5
1.71111, 1, 114, 1.66667, 1.02199, 0.5
1.71111, 1, 114, 1.66667, 1.02199, 0.5
Position, Setpoint, Error, Speed, Voltage, Current
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,0,114,0,0,0.125
0,1,114,0,0,0.125
0,1,114,0,0,0.125
0,1,114,0,0,0.125
0,1,114,0,0,0.125
0,1,0,0,0,0.125
0,1,0,0,0,0.125
0,1,0,0,0,0.125
0,1,0,0,0,0.125
0,1,0,0,0,0.125
0,1,0,0,0.0121212,0.125
0,1,0,0,0.0121212,0.125
0,1,0,0,0.0242424,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0363636,0.125
0,1,1,0,0.0727273,0.125
0,1,2,0,0.0727273,0.125
0,1,3,0,0.0969697,0.125
0,1,3,0,0.145455,0.125
0,1,5,0,0.145455,0.125
0,1,6,0,0.181818,0.125
0,1,6,0,0.181818,0.125
0,1,8,0,0.218182,0.125
0,1,8,0,0.218182,0.125
0,1,8,0,0.218182,0.125
0,1,8,0,0.266667,0.125
0,1,10,0,0.266667,0.125
0,1,10,0,0.266667,0.125
0,1,10,0,0.266667,0.25
0,1,14,0,0.339394,0.25
0,1,14,0,0.339394,0.25
0,1,14,0,0.339394,0.25
0,1,14,0,0.4,0.25
0,1,17,0,0.4,0.25
0,1,17,0,0.4,0.25
0,1,17,0,0.4,0.25
0,1,20,0,0.472727,0.25
0,1,24,0,0.533333,0.375
0,1,24,0,0.533333,0.375
0,1,27,0,0.593939,0.375
0,1,27,0,0.739394,0.375
0,1,41,0,0.8,0.375
0,1,41,0,0.8,0.375
0,1,46,0,0.884848,0.375
0,1,51,0,0.969697,0.375
0,1,57,0,1.05455,0.5
0,1,57,0,1.16364,0.5
0,1,64,0,1.16364,0.5
0,1,64,0,1.16364,0.5
0.000694444,1,64,0,1.16364,0.5
0.000694444,1,69,0,1.22424,0.5
0.000694444,1,69,0,1.33333,0.5
0.000694444,1,76,0,1.33333,0.75
0.000694444,1,84,0,1.44242,0.75
0.000694444,1,91,0,1.52727,0.75
0.000694444,1,91,0,1.52727,0.75
0.000694444,1,91,0,1.52727,0.875
0.000694444,1,108,0,1.74545,0.875
0.000694444,1,108,0,1.85455,0.875
0.000694444,1,116,0.416667,1.85455,1
0.000694444,1,125,0.416667,1.96364,1
0.000694444,1,125,0.416667,1.96364,1
0.000694444,1,125,0.416667,2.06804,1
0.000694444,1,134,0.416667,2.06804,1
0.00138889,1,134,0.416667,2.18827,1.125
0.00138889,1,143,0.416667,2.18827,1.125
0.00486111,1,151,0.833333,2.28446,1.25
0.00486111,1,159,0.833333,2.39267,1.25
0.00486111,1,159,0.833333,2.39267,1.25
0.00486111,1,159,0.833333,2.39267,1.25
0.00486111,1,159,0.833333,2.39267,1.25
0.00972222,1,165,1.66667,2.46481,1.5
0.00972222,1,172,1.66667,2.54897,1.5
0.0166667,1,178,4.16667,2.64516,1.75
0.0166667,1,195,4.16667,2.82551,1.75
0.0166667,1,195,4.16667,2.89765,1.875
0.0263889,1,200,7.5,2.94575,1.875
0.0263889,1,206,12.5,2.98182,2
0.0388889,1,206,12.5,2.9697,2
0.0388889,1,209,12.5,3.0176,2
0.0541667,1,211,18.75,3.0176,2.125
0.0541667,1,212,18.75,3.08944,2.125
0.0715278,1,212,25.4167,3.10142,2.125
0.0715278,1,211,25.4167,3.10142,2.125
0.0902778,1,211,32.5,3.10142,2.125
0.0902778,1,211,32.5,3.11339,2.125
0.0902778,1,211,32.5,3.11339,2.125
0.0902778,1,211,32.5,3.11339,2.125
0.0902778,1,223,32.5,3.19721,2.125
0.110417,1,223,39.1667,3.24511,2.125
0.110417,1,221,39.1667,3.22116,2
0.131944,1,221,45.4167,3.22116,2
0.131944,1,218,45.4167,3.17326,2
0.131944,1,218,45.4167,3.16129,2
0.154167,1,216,50.8333,3.12537,2
0.154167,1,213,50.8333,3.12537,2
0.177778,1,210,55.4167,3.13734,1.875
0.177778,1,210,55.4167,3.13734,1.875
0.177778,1,207,55.4167,3.11339,1.875
0.201389,1,202,59.1667,3.02957,1.75
0.201389,1,198,59.1667,2.99365,1.75
0.226389,1,208,62.5,3.08944,1.75
0.226389,1,203,62.5,3.04154,1.75
0.226389,1,203,62.5,3.04154,1.75
0.250694,1,199,65,3.00562,1.625
0.250694,1,199,65,3.00562,1.625
0.250694,1,195,65,2.93377,1.5
0.275694,1,186,67.0833,2.88587,1.5
0.275694,1,183,68.75,2.86193,1.5
0.3,1,183,68.75,2.86193,1.5
0.3,1,178,68.75,2.81403,1.5
0.3,1,178,68.75,2.81403,1.5
0.3,1,178,68.75,2.81403,1.5
0.3,1,178,69.5833,2.81403,1.25
0.324306,1,178,69.5833,2.81403,1.25
0.324306,1,174,69.5833,2.7781,1.25
0.324306,1,174,69.5833,2.7781,1.25
0.348611,1,181,70,2.83798,1.25
0.348611,1,181,70,2.83798,1.25
0.348611,1,178,70,2.84995,1.25
0.372222,1,178,69.5833,2.7781,1.25
0.372222,1,171,69.5833,2.75415,1.25
0.395139,1,169,69.1667,2.73021,1.25
0.395139,1,166,69.1667,2.70626,1.125
0.418056,1,163,68.3333,2.71823,1.125
0.418056,1,163,68.3333,2.71823,1.125
0.418056,1,161,67.5,2.69428,1.125
0.440278,1,158,67.5,2.67033,1.125
0.440278,1,155,66.25,2.61046,1.25
0.4625,1,155,66.25,2.71823,1.25
0.4625,1,167,66.25,2.71823,1.25
0.484722,1,165,65.4167,2.73021,1.125
0.484722,1,163,65.4167,2.68231,1.125
0.484722,1,163,65.4167,2.68231,1.125
0.50625,1,161,64.5833,2.69428,1.125
0.50625,1,158,64.5833,2.67033,1.125
0.50625,1,158,64.5833,2.62243,1.125
0.528472,1,156,63.75,2.62243,1.125
0.528472,1,153,63.75,2.58651,1.125
